Area,Perimeter,Circularity,Variance,Bending Energy,activity
8792.077211,347.1046934,0.917023331,3097.949013,374752118.0,spontaneous
8972.732021,349.9959217,0.920467786,3070.459208,373143339.4,spontaneous
9462.993689,361.8514745,0.908192103,3379.199617,430655117.4,spontaneous
7779.276623,325.1028025,0.924927415,2662.194156,279067367.9,spontaneous
8243.987676,338.1846313,0.905814906,2881.895793,324625849.6,spontaneous
8452.824254,340.2758161,0.917380565,2967.729985,342733784.0,spontaneous
9019.589934,354.6930632,0.900930453,3218.931599,404130847.4,spontaneous
10165.14803,372.5211313,0.92049566,3514.359535,484952682.7,spontaneous
9732.915296,366.0389187,0.912847605,3504.22106,463319662.7,spontaneous
10526.26948,381.401576,0.909325524,3719.251449,544837667.5,spontaneous
8945.506973,350.5153424,0.914957156,3170.179872,378353850.2,spontaneous
9386.972084,357.8656466,0.921075796,3208.303844,409739663.2,spontaneous
9492.862342,359.8254056,0.921347369,3356.87136,434176025.6,spontaneous
10029.00372,370.936353,0.915943871,3523.628321,474392475.4,spontaneous
8904.683923,347.3096187,0.927672644,3121.940829,376109347.7,spontaneous
2990.289142,203.2912134,0.90925528,1091.432628,45027003.88,spontaneous
2223.644605,175.7408378,0.904752634,793.7266346,24520268.91,spontaneous
2086.973244,170.5743292,0.901362325,762.0162202,22165427.87,spontaneous
2079.799665,169.8036801,0.906436053,759.4787056,21865802.15,spontaneous
2085.258797,169.1887492,0.915433638,745.1392973,21277817.63,spontaneous
1963.361979,165.3891187,0.901978892,730.3141334,19988675.45,spontaneous
1929.87615,163.8150006,0.903715992,692.6811476,18587655.08,spontaneous
1887.201858,161.4019685,0.910354545,682.9714796,17769363.08,spontaneous
2801.007235,196.7683668,0.909103925,1017.634231,39327342.7,spontaneous
2672.869619,191.8884526,0.912199768,972.9634315,35811051.19,spontaneous
2657.855702,191.6549854,0.909287082,922.8833944,33927154.65,spontaneous
2747.14817,195.3631923,0.904495607,1003.092344,38340937.29,spontaneous
2527.023784,187.0788767,0.907339225,919.763157,32227821.2,spontaneous
2412.188707,182.4370375,0.910741488,874.8651173,29123049.8,spontaneous
2306.716764,178.9770424,0.904918531,839.7491418,26803150.87,spontaneous
2412.925874,182.6428898,0.908967393,848.8200475,28350104.76,spontaneous
6541.545297,299.0696369,0.919063609,2260.907929,202718059.1,spontaneous
5269.202212,268.3181971,0.919717553,1862.475117,135525099.6,spontaneous
5054.642179,261.8203979,0.926602194,1784.857108,123576437.4,spontaneous
4916.432383,257.9240016,0.928702081,1705.033401,114258306.6,spontaneous
4583.46597,250.922436,0.914797323,1622.176302,103909102.8,spontaneous
4510.037224,248.8344982,0.91531127,1595.854241,100303641.3,spontaneous
4423.176235,245.3352402,0.923473075,1560.727858,95266707.64,spontaneous
4319.03807,242.334693,0.92419946,1522.287971,90442317.7,spontaneous
6378.087692,295.3821145,0.918611674,2264.271564,200159672.7,spontaneous
6122.492696,288.7157536,0.922990384,2132.060712,178865582.7,spontaneous
6019.132654,285.0546301,0.930866882,2091.477893,171232401.2,spontaneous
6218.210266,292.1680773,0.915397543,2206.868665,190902600.4,spontaneous
5881.299648,283.2484253,0.921187769,2085.590843,169194406.5,spontaneous
5679.049919,277.668853,0.925616777,2011.84621,156865597.4,spontaneous
5629.51293,276.1838021,0.927436699,1954.260222,149852455.0,spontaneous
5461.557887,273.6925965,0.916221135,1939.277817,147293795.3,spontaneous
2466.108196,184.9325163,0.906140273,848.4517988,28528414.61,spontaneous
688953.6707,2972.354404,0.979938231,225777.8976,1990000000000.0,spontaneous
2020.345607,168.1146358,0.898306379,663.2040203,18850291.83,spontaneous
2032.545115,168.537498,0.899201397,714.8511894,20450321.64,spontaneous
1883.718768,162.2839969,0.898823747,613.7359218,15884756.87,spontaneous
1885.909957,162.5870632,0.896517651,645.0813775,16772191.44,spontaneous
1835.143296,159.6097527,0.905234289,614.7602642,15407972.26,spontaneous
1741.496158,157.4908871,0.882310659,601.9001009,15212464.81,spontaneous
2442.294412,183.6207384,0.910257824,885.0162244,29560799.54,spontaneous
2400.259103,182.6503386,0.904121978,849.3240752,27846319.84,spontaneous
2320.740833,179.968983,0.90041181,785.0180661,25550762.7,spontaneous
2355.112358,179.6329115,0.917169655,768.8674209,24338161.69,spontaneous
2291.624669,178.8216988,0.900560553,798.7989424,25095263.14,spontaneous
2211.735643,175.5058698,0.902318348,779.9218175,23615946.48,spontaneous
2200.441477,174.6640286,0.906385065,742.1248323,23057736.38,spontaneous
2191.298083,174.6361918,0.90290658,746.9939449,22395627.03,spontaneous
4936.935044,256.4629592,0.943230812,1711.744859,112006208.1,spontaneous
4542.242926,246.4097323,0.940079338,1580.912572,95661195.16,spontaneous
4314.646057,240.4836579,0.937527252,1497.986478,86405816.75,spontaneous
4274.388787,239.1691179,0.939017492,1437.684903,82365395.23,spontaneous
4104.530028,233.8747133,0.9429893,1430.093106,78040980.69,spontaneous
4162.126244,235.5930209,0.942324041,1455.792515,80543772.56,spontaneous
4044.367729,233.1287823,0.935122938,1408.046163,76320408.66,spontaneous
3953.985787,230.2778855,0.937001966,1330.862128,70671899.23,spontaneous
4853.663825,254.7868192,0.939562431,1691.791853,109424069.1,spontaneous
4790.958373,253.4112337,0.937519987,1652.478409,105942965.6,spontaneous
4746.916267,251.9447437,0.939746746,1632.340464,103441979.9,spontaneous
4816.857228,253.3284532,0.943204133,1676.872038,106916169.3,spontaneous
4761.49729,252.356623,0.939558858,1653.493549,104901652.1,spontaneous
4637.234265,249.2475289,0.938009372,1659.998503,102377527.6,spontaneous
4649.341539,248.946682,0.942732827,1600.486967,99034361.08,spontaneous
4614.521766,248.1701553,0.941537144,1604.52227,98288284.15,spontaneous
1861.39856,155.9221975,0.962129085,632.3640321,15618293.59,spontaneous
1334.375077,131.9351408,0.963311658,443.88412,7725614.116,spontaneous
1080.685134,118.4856778,0.967335947,356.0209511,5007207.385,spontaneous
910.282059,109.7479924,0.949713646,310.3204773,3729751.121,spontaneous
1623.410724,146.2073409,0.954332947,540.4188524,11552823.53,spontaneous
1280.567492,130.1103962,0.950579269,426.2664741,7227425.774,spontaneous
1064.554496,119.8846827,0.930787123,352.6500174,5098198.698,spontaneous
878.843487,106.9525978,0.965469875,290.8727513,3292311.157,spontaneous
1451.796865,138.4801506,0.951350748,483.3876392,9339358.858,spontaneous
1136.938611,121.516049,0.967563773,376.8536857,5604353.846,spontaneous
963.5166979,112.246741,0.960996107,314.3012791,3929276.337,spontaneous
1816.168384,154.6718881,0.953988635,609.9218397,14597087.42,spontaneous
1376.761558,133.6418471,0.968687412,449.5817075,8027596.013,spontaneous
1098.624834,119.326998,0.969575977,367.4053483,5222653.52,spontaneous
1026.012837,115.7259397,0.962722731,343.152619,4622808.556,spontaneous
1711.06937,149.5819482,0.960990535,571.236452,12795363.21,spontaneous
658.837532,93.29330802,0.951233661,219.0907842,1914877.824,spontaneous
596.9463143,89.16651954,0.943499141,196.6291604,1566080.112,spontaneous
548.8027617,85.14993112,0.951168699,184.2394734,1340803.668,spontaneous
504.4577252,82.26044085,0.936812282,167.2906887,1128593.348,spontaneous
654.549786,92.64036331,0.958411575,217.1802463,1864911.52,spontaneous
616.9617772,91.12990014,0.933568811,210.796596,1748796.493,spontaneous
541.6413974,84.53604447,0.95244053,186.6222807,1337729.475,spontaneous
634.9874442,92.73117129,0.927947725,206.1692223,1774807.609,spontaneous
617.2636327,90.60001738,0.944982993,217.2143803,1753705.711,spontaneous
561.5476004,86.98473531,0.932632074,190.0322556,1431737.116,spontaneous
533.6158468,83.82562251,0.954300185,174.987167,1217848.858,spontaneous
759.4050374,100.5779021,0.943361597,263.5171471,2666102.161,spontaneous
608.41021,89.34567392,0.957765744,204.1698874,1629662.604,spontaneous
548.2450852,85.60570196,0.940111197,188.4841347,1379013.54,spontaneous
497.9404593,81.41987549,0.943900925,156.9885662,1040711.25,spontaneous
705.9320179,96.17929056,0.958980123,234.0667821,2160193.829,spontaneous
727.1180881,98.14250483,0.948638042,252.412534,2422062.784,spontaneous
669.3016406,93.38699035,0.964403982,219.4615571,1919095.383,spontaneous
571.0400737,86.10227943,0.967937137,188.3598115,1392897.903,spontaneous
491.4068908,80.87441978,0.944123375,168.597871,1105770.922,spontaneous
742.1541772,100.0424426,0.931827293,266.9087742,2670253.215,spontaneous
643.4447591,92.02635843,0.954765369,224.4574312,1900961.247,spontaneous
562.1359408,86.79042937,0.937794202,201.1928184,1525528.038,spontaneous
470.8466975,79.2830348,0.941301739,166.5342473,1049211.508,spontaneous
633.4106378,91.3675289,0.953479716,216.2130818,1813203.947,spontaneous
514.5423231,82.57521363,0.948269004,172.4320522,1173013.521,spontaneous
452.0822406,77.16189507,0.954160734,152.7575121,913739.2557,spontaneous
770.942565,101.7396945,0.935946512,263.1220973,2710235.786,spontaneous
739.2334187,100.0668728,0.92770693,252.2692579,2490312.516,spontaneous
545.4023094,84.75304265,0.954149088,186.3154332,1338528.902,spontaneous
484.3556444,80.07118572,0.949339846,165.9057655,1062933.78,spontaneous
746.1319664,100.5547629,0.927299911,269.361843,2719725.195,spontaneous
785.1798894,104.1935567,0.908860659,268.3796336,2825002.178,spontaneous
715.0544594,98.94183865,0.917886601,247.5072184,2282304.292,spontaneous
549.2102394,88.15277295,0.888129986,200.624785,1402677.324,spontaneous
449.909991,78.15789555,0.92552848,153.7881184,886066.6255,spontaneous
743.2158182,101.9737603,0.898148067,261.6562289,2651606.661,spontaneous
632.5906779,93.84494881,0.902632254,222.7576963,1790169.854,spontaneous
564.0484709,88.47806403,0.905430391,195.0168055,1431355.123,spontaneous
434.5255948,76.95881941,0.92195226,154.9122193,879268.1399,spontaneous
625.373594,91.30614127,0.942647728,218.5443922,1761947.004,spontaneous
534.3117793,84.87345064,0.932096536,185.4391268,1256932.463,spontaneous
467.8615229,79.06362158,0.940532456,162.5546911,958607.6286,spontaneous
820.3844283,105.6627654,0.923386087,286.4912937,3048635.68,spontaneous
688.5725611,96.86537622,0.922194308,243.4410646,2211952.509,spontaneous
562.6986109,87.68527349,0.919670774,196.2227513,1461932.568,spontaneous
459.9097281,79.07468658,0.924288398,151.9446506,948639.9569,spontaneous
791.6405999,105.7616572,0.889367855,273.1077171,2870819.671,spontaneous
1347.54376,135.5794339,0.921223713,482.439136,8829537.149,spontaneous
742.9447098,99.56920627,0.941708019,254.9037541,2523879.75,spontaneous
623.7523369,91.28897785,0.940557522,217.9352598,1813347.594,spontaneous
598.896811,89.97768538,0.929591685,203.520617,1649620.283,spontaneous
746.2913806,99.73026964,0.942897107,259.4068377,2582814.634,spontaneous
655.3572957,93.75638105,0.936885099,221.48625,1954236.919,spontaneous
610.3026933,90.35049481,0.939494149,206.3078071,1676568.416,spontaneous
551.145863,85.11017058,0.956122402,185.5404059,1343536.67,spontaneous
737.248027,99.99870688,0.926477155,255.7469779,2591062.001,spontaneous
639.9221613,92.48713304,0.940100709,217.6821017,1859068.763,spontaneous
614.9857705,91.38763774,0.925337214,210.9113228,1761861.306,spontaneous
1056.889552,119.9972967,0.922351682,356.5446321,5151117.734,spontaneous
830.5682621,106.5870585,0.918705341,285.4718445,3210028.281,spontaneous
666.2383939,93.73784727,0.952817159,223.5460114,1979654.052,spontaneous
616.2772802,90.56846477,0.94413046,209.645689,1728241.897,spontaneous
758.5575037,101.2123596,0.930531915,256.4891979,2635857.414,spontaneous
501.4533394,82.0772943,0.93539346,180.3583879,1215207.959,spontaneous
391.1247186,72.88252827,0.925290851,143.2316268,763630.6748,spontaneous
360.1122139,69.57463361,0.934858454,126.3254951,621861.0248,spontaneous
335.0049051,66.57216711,0.949895085,116.0485161,506187.3728,spontaneous
385.7978175,73.21443543,0.904432573,141.674485,773053.6965,spontaneous
347.7225922,68.29331476,0.936885219,116.8888778,550430.364,spontaneous
338.4133627,67.56579165,0.931544547,120.726671,549034.3832,spontaneous
314.7897796,65.033778,0.935303413,108.4002244,464585.8165,spontaneous
451.0937003,77.73379555,0.938116725,156.3867788,944805.3038,spontaneous
488.6398815,81.27981099,0.929465778,170.0160583,1100166.499,spontaneous
398.749928,72.49929874,0.953329144,135.213335,707279.0468,spontaneous
485.2188773,81.69870944,0.913518107,178.0240508,1170124.51,spontaneous
455.9782302,79.40058646,0.908880011,168.5934082,1060659.145,spontaneous
382.2780785,71.7794118,0.932372527,137.65308,714264.9265,spontaneous
420.7818043,75.80946352,0.920068091,151.0198705,859612.4742,spontaneous
453.5051294,78.69722759,0.920180873,168.1982281,1054860.857,spontaneous
2318.310304,178.0688731,0.918767044,874.2402797,27938642.24,spontaneous
1589.041578,147.0613727,0.923310754,578.3518972,12406855.65,spontaneous
1451.385838,141.3137693,0.913321716,547.2200271,11117453.95,spontaneous
1365.446987,137.1174109,0.912639999,507.6252653,9421151.394,spontaneous
1550.833449,145.3916672,0.921925846,562.8400185,11762143.0,spontaneous
1394.838173,138.1950018,0.917802035,511.4047659,9655667.49,spontaneous
1303.251342,133.4875031,0.919087429,478.3092535,8436663.972,spontaneous
1236.376649,129.7217471,0.923283511,454.394729,7560002.873,spontaneous
1957.12065,164.2745324,0.911353748,743.6124223,20294133.48,spontaneous
1855.323384,159.9515606,0.911281427,688.5907848,17406490.55,spontaneous
1756.707113,154.9578039,0.919353043,653.0555042,15500540.51,spontaneous
1961.786496,162.8505922,0.929571758,709.9045284,18678663.56,spontaneous
1792.93818,156.9370305,0.914796128,658.5495627,16053789.5,spontaneous
1683.495031,152.3605119,0.911332496,628.7494553,14447356.87,spontaneous
1571.968125,146.4857575,0.920582674,582.0761242,12308070.71,spontaneous
1814.865594,157.5758313,0.918491449,667.5190146,16405502.07,spontaneous
3425.227032,214.3163394,0.937105877,1132.077464,52416992.46,spontaneous
2078.180108,167.2949363,0.933098424,734.7881602,20731295.08,spontaneous
1873.822643,158.0759121,0.942338542,651.1228901,16180574.81,spontaneous
1854.208612,156.5519673,0.950717305,629.4193289,15419583.95,spontaneous
1959.228795,161.2243749,0.94718239,651.6264111,16957909.91,spontaneous
1836.318269,156.2282521,0.945450229,608.539378,14863097.02,spontaneous
1799.487111,153.0365876,0.965535081,595.6257508,13852273.77,spontaneous
1690.192619,149.6672865,0.948183285,589.1206359,13198163.92,spontaneous
2368.225415,176.5552941,0.954709869,809.3298941,24892020.32,spontaneous
2137.338648,168.5784314,0.945103097,724.4462447,20600826.15,spontaneous
2206.915711,171.4918537,0.94299333,773.1764664,22719587.45,spontaneous
2404.981186,179.2368134,0.940734603,835.2964693,26751265.5,spontaneous
2230.714341,173.7994065,0.928019806,802.4811096,24100210.43,spontaneous
2067.174438,164.2765373,0.962577952,695.8775047,18758682.32,spontaneous
1975.193679,162.1614379,0.943896505,653.9829692,17173404.18,spontaneous
2056.027364,166.9386374,0.92709668,709.3679494,19504855.76,spontaneous
9507.346631,362.978937,0.906789209,3269.678416,383463667.0,spontaneous
6207.061033,295.4282986,0.893699867,2175.100852,171493659.8,spontaneous
5294.380012,271.2128729,0.904491263,1806.425725,118017454.0,spontaneous
4846.337977,261.6171651,0.889797316,1676.82104,101848927.0,spontaneous
6346.584348,298.2149899,0.896790463,2233.022255,181687914.2,spontaneous
5453.98026,276.8668307,0.894090678,1890.224096,128442335.4,spontaneous
4857.631805,260.3110907,0.900843011,1673.693219,100431463.4,spontaneous
4333.151466,245.8099454,0.901186825,1494.872104,80235592.39,spontaneous
8140.832649,336.6692977,0.90255082,2807.32898,279771683.5,spontaneous
6770.688516,305.8253165,0.909695048,2338.224891,198753360.6,spontaneous
5939.390067,292.6451454,0.871503357,2345.387699,194355214.1,spontaneous
8386.710484,341.9122586,0.901513369,2891.330212,300589187.1,spontaneous
7082.948802,314.1654271,0.901793676,2453.207287,214759214.6,spontaneous
6091.591662,291.0152655,0.903876522,2097.983788,158139388.8,spontaneous
5401.246629,276.3522016,0.888746728,1922.310588,128232245.1,spontaneous
7378.601222,321.9249682,0.894694115,2551.815889,235713907.0,spontaneous
6238.551568,285.1641362,0.964059465,2083.041286,169792610.9,spontaneous
4891.253362,252.0592766,0.967441365,1638.477679,104394554.9,spontaneous
4557.809074,243.721887,0.964221762,1522.214477,90620024.84,spontaneous
4284.618739,235.9232082,0.967343497,1432.499367,79884931.98,spontaneous
4804.716742,249.6387461,0.968843586,1607.360579,100401057.1,spontaneous
4550.825052,243.221792,0.966707385,1514.54021,89732943.16,spontaneous
4296.283388,236.4307186,0.965817299,1444.230969,80965146.69,spontaneous
4068.767223,230.1213158,0.965514969,1365.25156,72446077.56,spontaneous
5808.01537,274.8654187,0.966045125,1935.4378,146501707.1,spontaneous
5380.626376,264.9586393,0.963133593,1793.480262,126069672.0,spontaneous
5099.268794,258.2850473,0.960548371,1709.431115,114220379.3,spontaneous
5668.098498,272.1094647,0.961966519,1899.686212,140897080.3,spontaneous
5279.064441,262.0492027,0.966053419,1751.458428,120516402.9,spontaneous
5000.288935,256.518122,0.954924115,1676.420367,110425794.2,spontaneous
4763.271417,248.9585545,0.965741925,1596.698709,98468302.21,spontaneous
5299.780897,262.6125978,0.965687629,1766.652152,122059420.8,spontaneous
3042.163864,202.5816741,0.93151994,1045.625728,42900171.9,spontaneous
2193.598951,173.515838,0.915564299,822.2110611,24692541.4,spontaneous
2043.070288,166.9159448,0.921504631,718.1139755,19833675.65,spontaneous
1807.3743,156.5623719,0.926580555,640.9123698,15537579.95,spontaneous
2097.640328,169.8241367,0.913991289,760.6500968,21988489.46,spontaneous
2017.817753,166.2457398,0.917467635,715.2947921,19626106.55,spontaneous
1910.361642,160.6765394,0.929866313,673.1111854,17277276.33,spontaneous
1731.967369,153.9273093,0.918582598,616.3622055,14410029.74,spontaneous
2640.701164,189.9434504,0.919772616,980.4350318,35136708.21,spontaneous
2457.59281,183.5903186,0.916263192,932.6240724,31406922.41,spontaneous
2303.866538,176.2135483,0.932370638,811.6563908,24909376.93,spontaneous
2604.105343,187.8691854,0.927165596,916.1997331,32066886.46,spontaneous
2380.803403,180.8441682,0.914796263,889.8650918,28997217.51,spontaneous
2227.033831,173.8702118,0.925734208,785.7117719,23620482.27,spontaneous
2063.401498,167.5793583,0.923320673,731.3111797,20343709.74,spontaneous
2361.955006,180.7225282,0.908776101,894.493221,29229901.81,spontaneous
3242461.744,6394.789974,0.99639641,1037313.275,42400000000000.0,spontaneous
3232750.383,6383.943858,0.996790563,1034237.891,42200000000000.0,spontaneous
3195593.023,6347.179874,0.99678092,1022291.56,41200000000000.0,spontaneous
3186631.024,6338.326717,0.996764129,1019467.548,41000000000000.0,spontaneous
3231849.037,6383.149031,0.996760827,1033810.785,42100000000000.0,spontaneous
3258053.63,6408.626134,0.996869296,1042307.289,42800000000000.0,spontaneous
3264619.038,6415.069992,0.996872406,1044353.355,43000000000000.0,spontaneous
3239045.414,6389.665511,0.996943745,1036214.47,42300000000000.0,spontaneous
3222480.491,6374.436921,0.996589954,1031035.065,41900000000000.0,spontaneous
3204801.091,6356.61909,0.996686483,1025499.319,41400000000000.0,spontaneous
3240488.965,6392.033867,0.996649094,1036717.342,42400000000000.0,spontaneous
3226885.007,6379.023931,0.996517409,1032405.786,42000000000000.0,spontaneous
3220766.499,6372.675424,0.996610608,1030597.869,41900000000000.0,spontaneous
3223839.057,6375.432062,0.996698884,1031422.739,41900000000000.0,spontaneous
3256490.459,6407.328838,0.996794532,1041839.645,42800000000000.0,spontaneous
3266154.439,6416.940024,0.996760043,1044768.484,43000000000000.0,spontaneous
2855.078749,197.9443144,0.915676128,1046.672154,40965959.11,spontaneous
2708.642699,195.4779191,0.890771205,1021.819897,38886610.59,spontaneous
2417.915656,184.4499814,0.893087025,896.1011411,30481133.64,spontaneous
2405.7608,184.8089728,0.885148631,903.6050485,31428850.66,spontaneous
2453.37052,185.6766181,0.894249224,977.8566914,33921057.12,spontaneous
2384.699033,181.9519967,0.905169242,854.71114,27864982.0,spontaneous
2196.052277,177.6355303,0.874566554,886.5827989,28381938.3,spontaneous
2209.685929,178.4471096,0.872009825,912.4165718,29289939.37,spontaneous
2812.679207,196.9967043,0.91077719,1007.921121,39136306.63,spontaneous
2719.961274,192.6725821,0.920730966,989.3572314,36947798.86,spontaneous
2563.78988,190.1302467,0.891230149,947.5999842,33669881.63,spontaneous
2673.864886,192.5866401,0.905934938,1012.836192,37339359.5,spontaneous
2931.760182,203.2745893,0.891604233,1136.165139,48004119.87,spontaneous
2662.839395,194.5239419,0.884318508,1020.332845,38604645.07,spontaneous
2538.243946,189.1887622,0.891153571,982.6764158,35006561.49,spontaneous
2623.904721,192.4219996,0.890529843,1033.935357,38836893.18,spontaneous
3043.983566,200.0906548,0.955429302,1021.740201,41067463.12,spontaneous
2293.636931,175.8758324,0.931798925,787.9969828,23959726.41,spontaneous
2132.079185,171.5656397,0.910232979,759.9633146,21230803.23,spontaneous
1961.648921,163.7180067,0.919683196,689.5173282,18298953.22,spontaneous
2350.438493,176.5205679,0.947912222,800.3114572,24594814.45,spontaneous
2234.903478,173.8170466,0.92957386,764.441655,23085070.46,spontaneous
2066.017713,167.4879877,0.925500324,712.0835094,19537534.43,spontaneous
1944.91644,162.7876585,0.922290762,677.8217769,18177827.8,spontaneous
2866.655378,193.6545273,0.960572262,966.3587475,36412341.22,spontaneous
2470.946054,184.8990126,0.908246942,869.4012298,29784178.78,spontaneous
2550.028241,185.2897875,0.933365809,891.1391378,30605826.0,spontaneous
2473.775738,183.7500601,0.920693782,867.862787,29406800.16,spontaneous
2317.279042,176.6814286,0.932838353,822.9781429,25750656.88,spontaneous
2388.334036,181.0766647,0.915334768,862.0464813,26830061.5,spontaneous
2256.071166,175.1191881,0.924475037,807.3564672,24845252.54,spontaneous
2529.449115,187.0411839,0.908576136,903.148073,31116538.66,spontaneous
3703.206771,220.552125,0.956677,1223.1628,60886593.25,spontaneous
3331.586908,211.1723378,0.938829992,1113.056328,50438974.85,spontaneous
3073.953239,202.873737,0.938545782,998.5932456,42214327.13,spontaneous
2993.887832,199.3925401,0.946297248,1000.277373,40397703.07,spontaneous
3160.832919,204.5640748,0.949188946,1050.492386,44854859.11,spontaneous
3034.568393,201.0886662,0.943043242,1013.230107,41658012.97,spontaneous
2871.708472,196.1182437,0.938240602,954.9108905,37444868.22,spontaneous
2718.145449,189.6046213,0.950133694,904.6716536,33090142.57,spontaneous
3636.126319,220.2012679,0.942343405,1185.607694,58621637.7,spontaneous
3473.59759,214.223208,0.951166031,1167.012388,54602065.35,spontaneous
3415.34205,213.3837938,0.942586477,1120.469676,52138946.03,spontaneous
3565.218437,219.9075393,0.92643674,1189.311588,58315662.09,spontaneous
3416.577338,213.2519344,0.944093835,1139.677357,52596949.66,spontaneous
3345.094591,213.2594358,0.924276169,1087.936834,50405896.64,spontaneous
3234.574656,207.2600933,0.946227716,1081.896603,47275453.36,spontaneous
3493.939169,217.6472624,0.926869915,1164.688234,55939080.53,spontaneous
10639.92279,383.0457724,0.911269833,4055.111235,596327828.1,spontaneous
9587.402485,361.9443335,0.919659921,3412.2857,453122327.6,spontaneous
9165.369056,354.5731961,0.916110829,3260.140344,415493952.7,spontaneous
8779.879966,346.65627,0.91812185,3129.004092,381277066.8,spontaneous
9032.275492,351.4277261,0.919041229,3226.625958,403993565.4,spontaneous
8953.92724,349.5797657,0.920726941,3182.945987,393590329.6,spontaneous
8575.212056,342.4013412,0.919144554,3053.462702,362608329.2,spontaneous
8362.355096,338.4106858,0.91759351,2976.356147,345493397.2,spontaneous
10388.592,377.7221336,0.915001247,3702.483979,535424646.8,spontaneous
10058.28098,370.8326318,0.919131692,3589.588684,501206140.0,spontaneous
10079.899,371.7001629,0.916812533,3574.908972,501953991.3,spontaneous
10350.98473,377.9707029,0.910490157,3693.634163,536262331.5,spontaneous
10014.42426,370.3697707,0.917412779,3561.079189,495143476.6,spontaneous
9814.579076,366.4950188,0.918217129,3493.474651,476105119.9,spontaneous
9723.523879,365.2983726,0.915668078,3454.442552,467441056.0,spontaneous
10083.76138,371.9332755,0.916014513,3587.800179,502502999.4,spontaneous
14586.67374,441.3053728,0.941212537,4908.542109,940437610.2,spontaneous
9470.259634,356.2284334,0.937809413,3274.362063,404593917.0,spontaneous
8485.074326,337.167685,0.93793691,2966.837176,327683695.7,spontaneous
8110.771871,330.0226345,0.935803352,2866.381858,305746626.6,spontaneous
9050.473592,347.5062027,0.941794279,3119.674012,367115248.2,spontaneous
7959.90159,325.6535724,0.943204511,2716.029356,283252398.2,spontaneous
8163.444316,329.1315035,0.946987816,2824.695131,294095438.1,spontaneous
7538.071209,316.6136874,0.944954131,2620.508402,258005115.0,spontaneous
12909.41538,415.2325638,0.940878683,4487.24727,753532348.0,spontaneous
61458.73601,894.0342414,0.96624038,20057.51653,15723052161.0,spontaneous
10484.11913,374.8849672,0.93744492,3578.243141,486789391.1,spontaneous
12527.87419,409.5428264,0.9386174,4349.616583,713416564.7,spontaneous
11271.49762,388.181805,0.939985463,3911.733552,568652560.5,spontaneous
10066.71654,366.7929104,0.940277055,3497.996045,453896161.0,spontaneous
9524.860766,355.1526981,0.948938928,3187.574728,396894329.1,spontaneous
11169.49816,386.295096,0.940600348,3819.235825,551327694.2,spontaneous
2458.74543,179.6152471,0.957716632,821.9887874,26464038.78,spontaneous
1632.35072,147.3592179,0.944645203,564.0554141,12270558.88,spontaneous
1564.379183,143.1390454,0.95947941,525.7307518,10714445.82,spontaneous
1607.746323,145.5251464,0.954006424,544.8543063,11434256.44,spontaneous
1359.398362,134.2090431,0.948403279,456.8651272,8311077.129,spontaneous
1348.192013,133.3677199,0.952489422,464.5849681,8305549.611,spontaneous
1393.881701,135.440006,0.95486473,468.2668603,8576279.403,spontaneous
1410.101735,135.7954332,0.960926082,474.6363992,8602119.05,spontaneous
2105.134855,166.3536252,0.955928142,709.0486725,19616768.5,spontaneous
2052.41316,164.301469,0.955414354,689.6326064,18476103.09,spontaneous
1997.228723,161.6610402,0.960344226,670.2889629,17323703.55,spontaneous
1952.090837,160.0289052,0.957884219,654.5495927,16743735.58,spontaneous
62679.71022,894.9994706,0.983311882,20342.12397,16202940608.0,spontaneous
1823.934521,154.6438051,0.958415994,613.8062247,14531299.74,spontaneous
1823.321577,154.3808164,0.961360932,612.5818993,14533896.36,spontaneous
1716.945056,150.4250169,0.953511914,574.7895864,13042931.04,spontaneous
4537.494196,246.7326284,0.936640163,1584.096267,95313321.28,spontaneous
3252.153519,206.4393462,0.958949976,1092.938544,46487286.61,spontaneous
3201.078199,205.6333792,0.951303124,1084.455928,45347050.15,spontaneous
3002.241387,198.6764993,0.95578998,1014.917662,40224731.12,spontaneous
2813.330721,193.2368912,0.946783256,951.412227,35243661.79,spontaneous
2840.729989,193.9274714,0.949207477,954.9583787,35940833.17,spontaneous
2843.293471,193.968882,0.949658427,951.4910487,35801593.99,spontaneous
2824.45131,192.5683817,0.957136757,945.0829314,34705036.59,spontaneous
4333.540457,239.2934071,0.95102351,1466.703058,83259710.07,spontaneous
4062.288322,231.8932647,0.949301876,1374.675374,73578908.7,spontaneous
3852.588413,228.9601493,0.923512289,1309.323447,68053758.98,spontaneous
3957.316435,228.8242332,0.949744115,1344.450072,69192828.18,spontaneous
3858.819165,227.3051084,0.938525115,1314.860348,67541524.55,spontaneous
3688.282867,221.0816852,0.948262448,1232.728254,59586347.17,spontaneous
3642.674878,220.2947319,0.943239657,1228.913393,59226487.87,spontaneous
3420.095467,212.6989013,0.949986863,1164.163048,52561791.73,spontaneous
8372.408637,338.1620408,0.920048178,2964.025279,340821875.0,spontaneous
7225.115203,309.7414549,0.946359121,2644.083018,254722302.4,spontaneous
7243.373152,312.4701373,0.932252779,2417.784675,238481170.6,spontaneous
7339.214585,315.9856784,0.923686617,2497.458082,252545632.8,spontaneous
6338.048301,293.2279205,0.926306619,2324.166952,200134343.7,spontaneous
6786.239831,302.6633971,0.930934796,2385.541671,221749409.2,spontaneous
